timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state
8812.456 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10784604400396347 -1.042185131703512 -1.887510124837057 -1.8842294851886194 1.565932273864746 0.31023114919662476 0.0 0.0 -0.0 0.0 0.0 0.0 0.4486084580421448 -0.0274658240377903 3.9814555644989014 0.3902893364429474 -0.01570129580795765 -0.1031799390912056 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4082336723804474 -0.01345825381577015 -0.1031799390912056 0.3529996897261488 -0.11864804774308475 0.48224904324891005 1.9447095179499674 -2.3592099471859997 -0.08504089051430866 0.0 0.0 0.0 0.0 0.0 0.0 -4.852676883440119 -13.38534564283659 4.804287156663001 3.6785908148620368 -0.27419555388821515 -1.7209699297718715 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.494557 7 253 253 253 253 253 253 1 0.17081978917121887 1.2227100133895874 -9.616854667663574 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7519552707672119 48.137001037597656 47.939998626708984 47.986000061035156 47.97100067138672 48.01499938964844 48.07600021362305 0 1
8812.952 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10790558904409409 -1.0422089735614222 -1.8874743620501917 -1.8842414061175745 1.5659083127975464 0.31020718812942505 0.0 0.0 -0.0 0.0 0.0 0.0 0.4302978813648224 -0.004577637184411287 3.9814555644989014 0.4127197563648224 -0.008972168900072575 -0.1031799390912056 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4059906303882599 -0.011215210892260075 -0.1031799390912056 0.3530186880562563 -0.1186324126830028 0.48226301107874403 1.9448015933609248 -2.359117317438209 -0.08500772620614666 0.0 0.0 0.0 0.0 0.0 0.0 -4.583968499516694 -12.738650966267508 5.390684367855383 3.3712631532818875 0.1333594490947705 -1.6943617235457726 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.482796 7 253 253 253 253 253 253 1 0.16482611000537872 1.2436878681182861 -9.616854667663574 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7877604365348816 48.152000427246094 47.95500183105469 48.01499938964844 47.986000061035156 48.029998779296875 48.07600021362305 0 1
8813.448 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10785802453756332 -1.042173210774557 -1.8874858061419886 -1.8842414061175745 1.5659083127975464 0.31020718812942505 0.0 0.0 -0.0 0.0 0.0 0.0 0.4302978813648224 -0.01373291201889515 3.9680047035217285 0.4239349663257599 -0.011215210892260075 -0.1031799390912056 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4082336723804474 -0.01345825381577015 -0.1031799390912056 0.35299845915403977 -0.11865083885874218 0.4822677234785011 1.9447594548551272 -2.359180635041599 -0.08499073928111907 0.0 0.0 0.0 0.0 0.0 0.0 -4.84022151929002 -12.65496355032922 5.907681397167785 3.353510571371462 0.2503034426140015 -1.6936718405819893 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.479377 7 253 253 253 253 253 253 1 0.18280713260173798 1.2496815919876099 -9.586885452270508 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7161448001861572 48.16699981689453 47.97100067138672 48.029998779296875 47.986000061035156 47.986000061035156 48.090999603271484 0 1
8813.944 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10785802453756332 -1.0422089735614222 -1.8874858061419886 -1.8842533270465296 1.5659083127975464 0.31020718812942505 0.0 0.0 -0.0 0.0 0.0 0.0 0.4074096977710724 0.004577637184411287 3.9724884033203125 0.3970184624195099 -0.01794433780014515 -0.1143951565027237 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4104767143726349 -0.01345825381577015 -0.1031799390912056 0.35300758538247645 -0.11864988663100005 0.4822545874622583 1.9447334391273352 -2.3591489457254022 -0.08502956377610764 0.0 0.0 0.0 0.0 0.0 0.0 -4.202760646437104 -11.50067295618015 5.339622614054912 3.1436901054133415 0.05265708316871065 -1.8184162749790196 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.435192 7 253 253 253 253 253 253 1 0.15283875167369843 1.2436878681182861 -9.625844955444336 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7161448001861572 48.137001037597656 47.939998626708984 48.029998779296875 47.97100067138672 48.029998779296875 48.06100082397461 0 1
8814.44 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10785802453756332 -1.0421488920794886 -1.8874858061419886 -1.884277645741598 1.565932273864746 0.3102431297302246 0.0 0.0 -0.0 0.0 0.0 0.0 0.4669190049171448 -0.0549316480755806 3.9680047035217285 0.4082336723804474 -0.01570129580795765 -0.1166381984949112 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4104767143726349 -0.01345825381577015 -0.1031799390912056 0.352978535025605 -0.11864627308000712 0.4822728139073883 1.9447163153200346 -2.359217101335165 -0.08502876392674703 0.0 0.0 0.0 0.0 0.0 0.0 -5.659434612478945 -13.434784285635619 5.361807928763964 3.6424121146353023 -0.2332422317550839 -1.8946942696984697 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.42573700000000003 7 253 253 253 253 253 253 1 0.1798103004693985 1.240691065788269 -9.619851112365723 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.6803395748138428 48.137001037597656 47.95500183105469 47.986000061035156 48.0 48.01499938964844 48.06100082397461 0 1
8814.936 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10786963999271393 -1.0421612898456019 -1.8874858061419886 -1.8842414061175745 1.5658962726593018 0.3102191686630249 0.0 0.0 -0.0 0.0 0.0 0.0 0.4211426079273224 -0.0366210974752903 3.9635210037231445 0.4059906303882599 -0.01570129580795765 -0.1166381984949112 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4082336723804474 -0.01345825381577015 -0.1031799390912056 0.3529960390569684 -0.1186505780266294 0.4822717494812911 1.9447620181476855 -2.35918311471642 -0.08496381936767812 0.0 0.0 0.0 0.0 0.0 0.0 -5.296509748220399 -11.664506181122524 5.520521830472247 3.1448084015265105 -0.14082265425572638 -1.8458913240732602 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.430056 7 253 253 253 253 253 253 1 0.1558355987071991 1.2676626443862915 -9.610860824584961 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7519552707672119 48.12200164794922 47.95500183105469 47.986000061035156 47.986000061035156 48.01499938964844 48.06100082397461 0 1
8815.431999999999 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10785802453756332 -1.042173210774557 -1.8874982039081019 -1.8842414061175745 1.5659202337265015 0.31020718812942505 0.0 0.0 -0.0 0.0 0.0 0.0 0.4623413681983948 -0.02288818545639515 3.9567956924438477 0.4284210503101349 -0.006729126907885075 -0.0986938551068306 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4104767143726349 -0.01345825381577015 -0.1031799390912056 0.3529959095787216 -0.11864778298915603 0.4822597277051204 1.9447556584525727 -2.3591776876871617 -0.08501622066878067 0.0 0.0 0.0 0.0 0.0 0.0 -4.864439286022921 -14.132269301166923 6.237523175871681 3.709265502169557 0.3218900389044545 -1.67091684093415 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.393385 7 253 253 253 253 253 253 1 0.1798103004693985 1.2317005395889282 -9.67379379272461 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.6445291042327881 48.16699981689453 47.95500183105469 48.0 47.97100067138672 48.01499938964844 48.07600021362305 0 1
8815.928 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10788162052631378 -1.0422089735614222 -1.8874619642840784 -1.8842294851886194 1.5659202337265015 0.3101472556591034 0.0 0.0 -0.0 0.0 0.0 0.0 0.4394531846046448 0.004577637184411287 3.9859392642974854 0.3992615044116974 -0.01345825381577015 -0.1143951565027237 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4082336723804474 -0.01345825381577015 -0.1031799390912056 0.35302107190027504 -0.11863681630629876 0.4822720575079111 1.944861870026707 -2.359105475437767 -0.08500906088485399 0.0 0.0 0.0 0.0 0.0 0.0 -4.215065914544661 -12.827915840801253 5.055584763273429 3.461315498173933 0.04589245779561707 -1.849865754820091 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.438672 7 253 253 253 253 253 253 1 0.17081978917121887 1.2317005395889282 -9.622847557067871 0.0 1.0 0.0 48.25174331665039 48.3125114440918 0.6803395748138428 48.137001037597656 47.939998626708984 47.986000061035156 47.95500183105469 48.029998779296875 48.06100082397461 0 1
8816.423999999999 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10788162052631378 -1.042197052632467 -1.8874858061419886 -1.8842652479754847 1.5659202337265015 0.3102191686630249 0.0 0.0 -0.0 0.0 0.0 0.0 0.4211426079273224 -0.0274658240377903 3.9724884033203125 0.4127197563648224 -0.011215210892260075 -0.1009368970990181 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4082336723804474 -0.01345825381577015 -0.1031799390912056 0.3530023148174366 -0.11863906897693284 0.48225759129630363 1.944749695798921 -2.3591420436007984 -0.08504258770044648 0.0 0.0 0.0 0.0 0.0 0.0 -5.1561774345279625 -12.258172324391364 5.484480903632904 3.266648748576367 -0.022596685798002364 -1.6529624504616194 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.467101 7 253 253 253 253 253 253 1 0.14984191954135895 1.2496815919876099 -9.595876693725586 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.7519552707672119 48.16699981689453 47.939998626708984 48.0 47.97100067138672 48.029998779296875 48.06100082397461 0 1
8816.92 0.10784156900279296 -1.0421716527030194 -1.8875006155463847 -1.8842755992692144 1.5659043897540974 0.3102633278612584 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.538990857485971e-16 0.2606167234481625 4.186244874333019 0.33357840339120787 -0.001692965232054418 0.0 2.148455551084145e-15 3.6410704384733705 48.04392591610705 3.8462803087436255 -0.01911658360603876 0.0 0.10788162052631378 -1.0422089735614222 -1.8874858061419886 -1.8842414061175745 1.5659202337265015 0.3101951777935028 0.0 0.0 -0.0 0.0 0.0 0.0 0.3982544243335724 -0.0274658240377903 3.9747300148010254 0.3970184624195099 -0.02018737979233265 -0.1099090725183487 0.4302978813648224 -0.02288818545639515 3.9724884033203125 0.4104767143726349 -0.01345825381577015 -0.1031799390912056 0.3530134602310522 -0.11863779541878293 0.48225563095708296 1.944784817108964 -2.3591273502007497 -0.08503475040329464 0.0 0.0 0.0 0.0 0.0 0.0 -5.130281120627593 -10.988423523952976 5.100069302328891 3.037188296895174 -0.23602553730969758 -1.7458904157363537 0.35298355645612434 -0.11865933845239308 0.48225571578807436 1.9446462009715462 -2.3592169468044437 -0.08502117995136049 0.0 0.0 0.0 0.0 0.0 0.0 0 27.12999153137207 27.37999153137207 30.19999122619629 30.709991455078125 31.6099910736084 37.3699836730957 0.460764 7 253 253 253 253 253 253 1 0.14684507250785828 1.252678394317627 -9.61385726928711 0.0 1.0 0.0 48.25174331665039 48.25174331665039 0.6087239384651184 48.152000427246094 47.95500183105469 48.029998779296875 47.97100067138672 48.029998779296875 48.090999603271484 0 1
